epoch,train_loss,window_accuracy,window_balanced_accuracy,window_macro_precision,window_macro_f1,cell_accuracy,cell_balanced_accuracy,cell_macro_precision,cell_macro_f1,window_recall_AltBasket,window_recall_AltDTC,window_recall_ChC,window_recall_DTC,window_recall_ET,window_recall_IT,window_recall_ITC,window_recall_ITCperi,window_recall_L1,window_recall_L6CT,window_recall_MC,window_recall_NGC,window_recall_NMC,window_recall_NP,window_recall_OPC,window_recall_PV,window_recall_astrocyte,window_recall_microglia,window_recall_oligo,window_recall_thalamocortical,cell_recall_AltBasket,cell_recall_AltDTC,cell_recall_ChC,cell_recall_DTC,cell_recall_ET,cell_recall_IT,cell_recall_ITC,cell_recall_ITCperi,cell_recall_L1,cell_recall_L6CT,cell_recall_MC,cell_recall_NGC,cell_recall_NMC,cell_recall_NP,cell_recall_OPC,cell_recall_PV,cell_recall_astrocyte,cell_recall_microglia,cell_recall_oligo,cell_recall_thalamocortical,window_precision_AltBasket,window_precision_AltDTC,window_precision_ChC,window_precision_DTC,window_precision_ET,window_precision_IT,window_precision_ITC,window_precision_ITCperi,window_precision_L1,window_precision_L6CT,window_precision_MC,window_precision_NGC,window_precision_NMC,window_precision_NP,window_precision_OPC,window_precision_PV,window_precision_astrocyte,window_precision_microglia,window_precision_oligo,window_precision_thalamocortical,cell_precision_AltBasket,cell_precision_AltDTC,cell_precision_ChC,cell_precision_DTC,cell_precision_ET,cell_precision_IT,cell_precision_ITC,cell_precision_ITCperi,cell_precision_L1,cell_precision_L6CT,cell_precision_MC,cell_precision_NGC,cell_precision_NMC,cell_precision_NP,cell_precision_OPC,cell_precision_PV,cell_precision_astrocyte,cell_precision_microglia,cell_precision_oligo,cell_precision_thalamocortical
30,0.30038867589556945,0.6263842866299256,0.44634596923796294,0.33911571048334327,0.3472954464529497,0.828693790149893,0.5938920844514112,0.654916646631837,0.5600969967352473,0.07362745536713051,0.22745168217609163,0.0,0.23717555121406642,0.3175722461668904,0.6459815335658153,0.1075894538606403,0.2742503718781805,0.36612460683932274,0.7410038891397159,0.3362100759755108,0.3476024134645919,0.32633340403968986,0.18017004251062765,0.7482100238663485,0.8993730034326078,0.9995576644683931,0.8381954887218045,0.6169749727965179,0.19716953603735046,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.25,1.0,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.21281686497672012,0.03911852513003601,0.0,0.1041702419770036,0.34079949046131447,0.9338938363297383,0.2861077724358974,0.09743817974465244,0.11340270292678882,0.24465005347985155,0.5669232576459045,0.2664556962025316,0.17924320685592968,0.011048580015947985,0.4980142970611596,0.9145454132755616,0.9647958391554107,0.49309978768577495,0.06520989074180564,0.11146486308149126,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9543726235741445,1.0,1.0,0.2727272727272727,0.5483870967741935,0.875,1.0,0.18181818181818182,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
31,0.3000733436137477,0.6278550847296841,0.44672150300015884,0.3346860917390365,0.34228910062937556,0.8244111349036403,0.5505023601406343,0.5725802659453275,0.512642170234814,0.09611168284934449,0.21134574087329994,0.0,0.251018699413899,0.3242280788525401,0.6500900270291924,0.11177024482109228,0.25467783606044,0.29592451314996987,0.7522831864014764,0.29166564218566876,0.3199745951095586,0.3685215300855547,0.17341835458864716,0.7458233890214797,0.8976765412012143,0.9995576644683931,0.8403007518796992,0.6920565832426551,0.21126349576889408,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.2239016000416949,0.04471790988262022,0.0,0.10874927452118398,0.3544843568945539,0.9315903011650204,0.28482986994289006,0.10071207430340558,0.11932324131789848,0.2376698222512506,0.5711465622391988,0.25722454814663537,0.17925847797675004,0.011157859171245385,0.4470672389127325,0.9160107511097838,0.979817887973511,0.40592764782798196,0.05853119823302043,0.1269151211303159,0.0,0.0,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2,0.5425531914893617,1.0,0.6666666666666666,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
32,0.29982688439906485,0.6230191038772812,0.4412286120159646,0.3494798259650514,0.3518348924828471,0.8265524625267666,0.5807341897145691,0.5986453287368619,0.535550749858457,0.0908094321893597,0.22619899785254116,0.0,0.23751046608986884,0.33079912386066557,0.6399783260454309,0.11338983050847458,0.24872778517184688,0.33340025429967207,0.7248770287289404,0.34697942022571365,0.3197205462051445,0.3353602488863749,0.2166791697924481,0.6455847255369929,0.8992142701244072,0.9993968151841724,0.8451127819548873,0.6387377584330794,0.1908666472133061,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22221613927515602,0.03977970102281668,0.0,0.10330177227482398,0.37451403887688983,0.9347492701673996,0.292451913736157,0.09672999634636463,0.11695110213854785,0.2596678498769972,0.5479466238691223,0.2768672313276867,0.17992943943551548,0.009706888922496121,0.6605616605616605,0.9148316086689932,0.9775024582104228,0.4519864886601255,0.06668181301828922,0.11374069694651179,0.0,0.25,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2727272727272727,0.5543478260869565,0.875,1.0,0.16666666666666666,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
33,0.2995140242696566,0.6241153970206234,0.4480159130020346,0.3501398345066903,0.35613299331333453,0.8244111349036403,0.554418400240885,0.6260049561832244,0.5337595762844813,0.09539576714841827,0.22512526843235506,0.0,0.20614010605637734,0.3315198191196213,0.6402172736638962,0.11627118644067796,0.2347921396696156,0.3510673894131031,0.7423821178781614,0.3352347700654848,0.33947284852334075,0.33486530439086476,0.19642410602650662,0.7673031026252983,0.9012356395960237,0.9996380891105034,0.8378947368421052,0.6496191512513602,0.2077035307849431,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22384377132657882,0.04018655762841809,0.0,0.11459335339932356,0.347962800907729,0.9344211007875663,0.30218785179384267,0.10064433854621116,0.11415018386752834,0.24835051273218686,0.5609836380343697,0.256835327471049,0.18502409167860398,0.010471099498773595,0.553832902670112,0.912208604666342,0.9783926322418136,0.597725809912036,0.06397342477496785,0.10686885368966294,0.0,0.0,0.0,0.2,1.0,0.9507575757575758,1.0,0.0,0.2727272727272727,0.5483870967741935,0.7777777777777778,1.0,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
34,0.2992691651381588,0.6334829703357429,0.4499359632902566,0.3461967146173183,0.352371788059392,0.8244111349036403,0.5505023601406343,0.5894904638345713,0.5189053194841051,0.0798917177502349,0.21045096635647817,0.0,0.24130616801562937,0.3392496290539108,0.6578656636488988,0.11348399246704331,0.24833633445549205,0.3275781302282005,0.7375266338743277,0.3149172629146075,0.329946014607812,0.3836526903768649,0.18254563640910226,0.7517899761336515,0.8983585983848886,0.9995576644683931,0.8396992481203007,0.6866158868335147,0.2060110884155238,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22514343357921948,0.04598240469208211,0.0,0.1097598131315696,0.3819851069246436,0.9330616126215566,0.28798088410991635,0.10119636305630882,0.11481985363107525,0.25069868878059287,0.553269305533557,0.2789860909725579,0.1769482460622004,0.011823585623815617,0.5334462320067739,0.9155944610997923,0.9807844065656566,0.5188626649321687,0.05465569510610654,0.10273872929945575,0.0,0.0,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2,0.5483870967741935,1.0,1.0,0.2,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
35,0.2990416944994742,0.6431578191932965,0.45143822944619305,0.33658301713819744,0.347639962942461,0.8222698072805139,0.5368745405917621,0.6044445156307282,0.5202918315670395,0.09179381627813325,0.2151037938439513,0.0,0.22121127546748534,0.3276619797922702,0.6732412401100284,0.11527306967984934,0.25640021921240114,0.3155323562872248,0.7441563893575395,0.3386688303705343,0.34106065417592885,0.3397911805604657,0.16416604151037759,0.779236276849642,0.8984726879501578,0.9995576644683931,0.8403007518796992,0.7040261153427638,0.2116720163408229,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22055582432940923,0.04494634109860524,0.0,0.10811621879688992,0.3514246741436799,0.9301801014502886,0.2923672143675965,0.09375626234576737,0.11687281560617703,0.2465218920067804,0.5641382699868939,0.26662032669678765,0.18457776412147284,0.013989813966373303,0.4424119241192412,0.9154654442164424,0.971052425970779,0.46212371816076747,0.05597854300051912,0.11397775124127962,0.0,0.0,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.2,0.5483870967741935,0.7777777777777778,0.6666666666666666,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
36,0.2988114424244365,0.6419377909321956,0.4407670568582861,0.3450588001169661,0.35355350408419944,0.8265524625267666,0.5439234127722132,0.6067836969172781,0.5305039002001607,0.10700702492281534,0.21671438797423048,0.0,0.2160759140385152,0.33183070727054337,0.6690814431873926,0.11740112994350282,0.25099819932670475,0.2712975975373084,0.7513485255328755,0.3725750534779081,0.3399174341060654,0.3143840297909449,0.1579144786196549,0.6730310262529833,0.8962082581003591,0.9994370275052276,0.8424060150375939,0.6398258977149075,0.20711992996790196,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22182543363324367,0.04441591784338896,0.0,0.10496203904555315,0.3587448056709851,0.9308146339031075,0.2983917288914417,0.09223245109321059,0.11979905437352247,0.24113815929959428,0.5284639797258809,0.24627277747101048,0.18103225981569698,0.013646382574120495,0.6038543897216274,0.9175009839145836,0.9682873616954963,0.5,0.06311044327573254,0.12162440027416038,0.0,0.0,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.2,0.5483870967741935,0.8,0.6666666666666666,0.2222222222222222,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
37,0.2985419059684564,0.6294223962212945,0.44755394635358614,0.34547389656744754,0.3521240568793475,0.8265524625267666,0.58621664585492,0.642823811073239,0.5494367766211244,0.11459125687950243,0.22584108804581246,0.0,0.22439296678760814,0.3333286229068042,0.653146448184209,0.11033898305084745,0.2708838957175292,0.26447165897075553,0.7373523750683174,0.2822486128527288,0.34360114322006985,0.38659878856442526,0.19792448112028008,0.752983293556086,0.899730153376059,0.9995978767894483,0.8409022556390977,0.6659412404787813,0.1996498395097753,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.25,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22370719776380155,0.041196056669060524,0.0,0.10700026616981634,0.35634649666132884,0.9325740547483343,0.2971547395648425,0.09067561192934641,0.12001214697843911,0.2514641051130224,0.5493818297838399,0.26467710371819964,0.17601107379309605,0.011269229947818411,0.5496515679442509,0.9142376144800577,0.9734492481203008,0.5151068533529846,0.06457058451150031,0.12551825353146212,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,1.0,0.2,0.5543478260869565,1.0,0.6666666666666666,0.23076923076923078,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
38,0.29833665418965916,0.6314594887099954,0.4440189097902525,0.3415381346036828,0.34830591767987945,0.8222698072805139,0.5599008563812358,0.5926498775203006,0.5160061787772315,0.08812474831088639,0.22100930565497495,0.0,0.22874686017303936,0.31196212817070584,0.6566132970132953,0.10969868173258004,0.23729742425428638,0.35120123134578063,0.756299059794533,0.290018276741003,0.33623372499206094,0.3787032454217634,0.15603900975243812,0.7386634844868735,0.8980411317684874,0.9993968151841724,0.8390977443609022,0.6398258977149075,0.1993872191421068,0.0,0.0,0.0,0.6666666666666666,0.5833333333333334,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.2200804559168622,0.04240634550012018,0.0,0.10814376946218399,0.34953054988204374,0.9330822607320055,0.29651310766098243,0.10378004519619256,0.11277775390037392,0.23638020072586116,0.5546394984326019,0.24804385512814506,0.17784172661870504,0.012189404594467886,0.5008090614886731,0.9157083859154859,0.9713515203626983,0.5223740872495787,0.07416750756811302,0.10940502113487896,0.0,0.0,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2727272727272727,0.5483870967741935,1.0,1.0,0.21428571428571427,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
39,0.29814594977604236,0.6319263825543383,0.4494284448684657,0.3446430666080717,0.3518554947849479,0.828693790149893,0.5943620092634413,0.6202460951612055,0.5521229031953162,0.08915387713096783,0.21886184681460272,0.0,0.24097125313982695,0.3184201229421324,0.6534837859985129,0.12148775894538606,0.2286072183512096,0.3594994311717861,0.7461445239170211,0.33730831960528795,0.3214353763099397,0.3565957246223102,0.1765441360340085,0.7219570405727923,0.9000525804083415,0.9995576644683931,0.8427067669172932,0.7105549510337323,0.19579807411730377,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.21112582781456954,0.043464354254033694,0.0,0.10718275939121583,0.3681441665169017,0.9347027153087443,0.2716668070411859,0.09959411985401957,0.11252854060621295,0.24409962996361828,0.5594356165128387,0.28376787216148025,0.1784997994384276,0.011997009244154432,0.5670103092783505,0.9149272508616191,0.9776213324942972,0.49557835160948,0.055077597840755735,0.11179420536145682,0.0,0.5,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.25,0.5483870967741935,1.0,1.0,0.23076923076923078,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
40,0.2979800949176727,0.6300352975045926,0.4472588783332763,0.35976833454056373,0.3629969825687463,0.8222698072805139,0.5697692774338673,0.5857388391152046,0.5201708873730977,0.11584410935612331,0.24606299212598426,0.0,0.20926597823053308,0.3348265385430651,0.6553988808818011,0.127909604519774,0.2466139513035309,0.33306564946797834,0.723815634183241,0.26363584208240104,0.36068593204191807,0.39121827052251995,0.20530132533133283,0.7482100238663485,0.9008809698605131,0.9993566028631172,0.8378947368421052,0.6071817192600653,0.19074992704989788,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.3125,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.21265760400837816,0.03905251498196484,0.0,0.1094662462041579,0.3589184276300841,0.9336792773021576,0.28029052492571804,0.09800261340302407,0.10990879579533158,0.2612632445692263,0.568231199985868,0.2545723507261969,0.1744765388496468,0.010795174386114855,0.6634920634920635,0.9140892778949382,0.9831862958420698,0.6595643939393939,0.08227661456797405,0.12167519776640298,0.0,0.25,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2,0.5604395604395604,1.0,0.6666666666666666,0.2,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
41,0.29773653244421716,0.6461942789830953,0.4499982524644721,0.347600303691988,0.35866925500438435,0.828693790149893,0.5564547410930152,0.5810322566054185,0.5357459332002281,0.10150342297194505,0.2147458840372226,0.0,0.2357242534189227,0.33720059351374265,0.6774727213182037,0.13627118644067795,0.24332576528615046,0.31017867898012447,0.7361721677003382,0.3474957586486686,0.3264528421721181,0.3339696905418464,0.1744186046511628,0.7875894988066826,0.8983486775531261,0.9995174521473379,0.838796992481203,0.6528835690968444,0.1978990370586519,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.21428571428571427,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22903730627492555,0.042796005706134094,0.0,0.10469296179686144,0.3652812858783008,0.9306011962914194,0.2841993637327678,0.09397109512003386,0.11495820828889605,0.2535927988496495,0.5435281449100722,0.2522699386503067,0.18103073817615045,0.0139982941146957,0.5246422893481717,0.916476264937996,0.9778127458693942,0.5907646685024359,0.06790402897238569,0.11684843472717561,0.0,0.5,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.2,0.5543478260869565,0.8,0.6666666666666666,0.2,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
42,0.2975687788916135,0.6370552031854368,0.44879647641839304,0.3526976632057769,0.3574275622429064,0.8244111349036403,0.5735286759301079,0.5984512233663337,0.5346462296326072,0.09472459617879994,0.21921975662133142,0.0,0.25353056098241694,0.3313502437645729,0.6653847829723116,0.12088512241054614,0.25467783606044,0.3177407481764037,0.7545881551537041,0.28073238097579767,0.33286757700857417,0.3851846614343963,0.15003750937734434,0.7577565632458234,0.8975426099724201,0.9995576644683931,0.8396992481203007,0.6724700761697497,0.1991829588561424,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.3125,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.2122518548225386,0.04740161745927331,0.0,0.10455801104972376,0.3569004094430661,0.9321875363066556,0.2681622592639011,0.09239902289382491,0.11787780232875691,0.23770919262314513,0.5731760374832664,0.2652730677734474,0.17505918142185375,0.014249243008965148,0.6401209677419355,0.9168904744048403,0.9850598398985496,0.5900253592561285,0.059343191857115424,0.11261053187277287,0.0,0.5,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2,0.5483870967741935,1.0,0.6666666666666666,0.2,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
43,0.2974018603238213,0.6407004397546086,0.45378847310514886,0.3543714916089496,0.3619773652130691,0.828693790149893,0.5666657810604249,0.6252229764695137,0.545608548750524,0.10761107879547184,0.23622047244094488,0.0,0.2063633826402456,0.32975340917120044,0.6699395462525283,0.10467043314500941,0.25898379394034293,0.3310580204778157,0.7267621921757796,0.35592928622359915,0.35795490631946647,0.32013481345306277,0.2010502625656414,0.8031026252983293,0.8960321633365741,0.9995576644683931,0.8384962406015037,0.675734494015234,0.20262620367668516,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8904593639575972,0.07142857142857142,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22937529804482595,0.03954700701060579,0.0,0.10591302354896007,0.3620523800657854,0.9319701421036423,0.29305072234524937,0.0966573165030388,0.11299938326594942,0.2620496035826079,0.5508580996232734,0.2502553172594467,0.17893322443387652,0.012149878727889562,0.581174438687392,0.919426467107624,0.9840459224069675,0.6355140186915887,0.06822676334871457,0.11885933381260484,0.0,0.3333333333333333,0.0,0.2,1.0,0.9473684210526315,1.0,0.0,0.2,0.5604395604395604,0.8,0.6666666666666666,0.2,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0
44,0.2972513310057621,0.6350201729486986,0.45078217941766213,0.3491909989385546,0.3553975928555346,0.8308351177730193,0.616918400240885,0.6645160395160395,0.5771158432920369,0.09752114188554298,0.2256621331424481,0.0,0.23360312587217416,0.3363809792976754,0.6608349392018869,0.11760828625235405,0.28380176935723794,0.3309910995114769,0.7232770160555727,0.303000499946727,0.33979040965385837,0.375073652454689,0.20305076269067268,0.720763723150358,0.9034380642473065,0.9995576644683931,0.8415037593984962,0.676822633297062,0.19217974905164867,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.5,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22300097201616617,0.041463895830593185,0.0,0.1063748665548269,0.355734887543899,0.9338530752500224,0.2938961833498047,0.0884405191763443,0.11443511256102358,0.263293263477802,0.566034847046575,0.27021566745795245,0.18064384308027606,0.011622996929639359,0.6021934197407777,0.9114906288316693,0.9723439211391018,0.5099325678877347,0.07174163783160323,0.11791667412672552,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,1.0,0.2727272727272727,0.5604395604395604,1.0,1.0,0.23076923076923078,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
45,0.29708512001226206,0.6402434447196863,0.4480490604561848,0.3508191744066876,0.35606899662774927,0.8201284796573876,0.5511289265566743,0.5744746151791992,0.5122852515005094,0.1005637836144794,0.22709377236936293,0.0,0.20725648897571866,0.3232388892814244,0.6684538542953645,0.10094161958568738,0.26462068425585217,0.318744562671485,0.7564416351812687,0.32474408464671795,0.3432200698634487,0.3639256169129605,0.1464116029007252,0.733890214797136,0.8983263556816603,0.9995576644683931,0.8409022556390977,0.6887921653971708,0.2058068281295594,0.0,0.5,0.0,0.3333333333333333,0.5833333333333334,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.21544286809815952,0.0408880010310607,0.0,0.1093280725516754,0.364764228420163,0.9309782864033577,0.3118636178507011,0.09659074672077272,0.11844722968268179,0.23688512187801533,0.5548584951898167,0.24857405703771848,0.18328466633430668,0.014284494431364895,0.6187122736418511,0.9162471604276181,0.9777751553772324,0.5463071512309496,0.06904450261780105,0.11128818480181772,0.0,0.3333333333333333,0.0,0.2,1.0,0.9507575757575758,1.0,0.0,0.2,0.5483870967741935,0.8571428571428571,0.6666666666666666,0.21428571428571427,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
46,0.2969248723317018,0.6316422042338857,0.4489373200633776,0.3495679026591314,0.35852603266281063,0.8265524625267666,0.5526953425967746,0.5759731179067563,0.5284964281265964,0.1024878070607186,0.21939871152469578,0.0,0.2325425620987999,0.3265173461456935,0.6520620476686443,0.12203389830508475,0.26219368981445235,0.3171384594793549,0.7323701573873852,0.3554129478006442,0.3430295331851381,0.33038723514577295,0.20442610652663165,0.7434367541766109,0.9014911010139091,0.9995576644683931,0.838796992481203,0.6496191512513602,0.19690691566968194,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22555391432791727,0.042759486607142856,0.0,0.10015626878230556,0.3843888805709438,0.935595930994704,0.28045877515689244,0.09090415569609946,0.1120013235016071,0.2571732938741906,0.5469163828982218,0.255947303573121,0.18532277468568634,0.01140358218948778,0.5694698354661791,0.9131686581113266,0.9759707880168047,0.5632067851373183,0.0868237347294939,0.1045682762040538,0.0,0.5,0.0,0.2,1.0,0.9507575757575758,1.0,0.0,0.2,0.5543478260869565,0.7272727272727273,0.6666666666666666,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
47,0.2967793129049136,0.6279412868617227,0.44902738996411246,0.34629158025259515,0.355442922108162,0.8201284796573876,0.5555148914689552,0.6240272947336659,0.5263192439614861,0.11291332945545662,0.22208303507516106,0.0,0.22980742394641362,0.3157634423797075,0.6458979018993525,0.10811676082862523,0.2548344163469819,0.32362979321421403,0.7592614594967089,0.327612631440912,0.35579549063194665,0.3495722265431662,0.16679169792448112,0.7494033412887828,0.9009330542272664,0.9994370275052276,0.8421052631578947,0.6605005440696409,0.20706156988619784,0.0,0.0,0.0,0.6666666666666666,0.5,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2185321498159775,0.04427873122346309,0.0,0.11124321111081088,0.3675527190183242,0.9346456276517416,0.2736285210428483,0.10827622912647196,0.11795697351090297,0.23745305734188127,0.564263632642114,0.2654347311063729,0.18455795433335406,0.011180488622553744,0.5172981878088962,0.9136408909815285,0.977195879531336,0.5465547530743705,0.08173983301912201,0.10410645383723831,0.0,0.0,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2,0.5368421052631579,1.0,0.6666666666666666,0.25,0.0,1.0,0.918918918918919,1.0,1.0,1.0,1.0
48,0.29662866926689613,0.6344641898195694,0.4493176607079761,0.34660594576124765,0.35316863249214314,0.8265524625267666,0.5768181496143184,0.606163265946954,0.5412851353271271,0.08385162647098304,0.22959914101646386,0.0,0.23047725369801841,0.3331590475517558,0.6580055182844123,0.1203578154425612,0.23385265795036406,0.3542795957973633,0.7486791974589898,0.33617729258357715,0.3472848523340743,0.348440924839143,0.17716929232308076,0.6789976133651552,0.8969895236016587,0.9995174521473379,0.843609022556391,0.7170837867247007,0.19950393930551502,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.21330601559387627,0.04601535040527939,0.0,0.10156941847879564,0.3837052227267549,0.9327829965459492,0.2798651252408478,0.10154337775360348,0.11574367607512188,0.2440718581429158,0.5628078648756192,0.28747174175910833,0.17886611658237955,0.012271798247133404,0.5678642714570858,0.9181329603180446,0.9773513683548286,0.48320413436692505,0.06917182743780834,0.10976784510162797,0.0,0.5,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.2727272727272727,0.5543478260869565,0.8571428571428571,1.0,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
