run,window_nm,best_epoch,cls_resnet,frozen_agg,layer,row_type,n_rows,gamma_0_mean,gamma_1_mean,ratio_mean,gamma_0_p5,gamma_0_p25,gamma_0_p50,gamma_0_p75,gamma_0_p95,gamma_1_p5,gamma_1_p25,gamma_1_p50,gamma_1_p75,gamma_1_p95,ratio_p5,ratio_p25,ratio_p50,ratio_p75,ratio_p95,nbr_mass_biased_mean,nbr_mass_unbiased_mean,nbr_mass_delta_mean,nbr_mass_delta_p50,nbr_share_uniform_mean
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,3,cls,2423696,5.895833287748968,0.6740607722078957,0.4381395150467457,0.8609937521846007,1.8836490894898021,4.027170343254594,9.440608762859245,14.962356560944327,0.16405897731995386,0.35075187395256796,0.5432503314924331,0.7498942093324559,1.2445146117713843,0.03198895109691397,0.053088444423098846,0.0988553094656939,0.2786121168629772,0.8222426499470712,0.10132345677608039,0.058430544703240495,0.04289291207247187,0.0225,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,3,node,53471038,2.3765881140516263,2.1452092997937853,2.9208551474620585,0.2722701308077913,0.638263486190549,1.3645831365889238,3.67282300498085,6.998419960022731,0.31260793671239556,1.0115794542598984,1.7988709151287874,2.786121168629772,4.731512589614803,0.14962356560944343,0.4120975190973304,0.9885530946569391,2.786121168629772,8.810488730080147,0.4892669916942872,0.12258333947240342,0.36668365221940613,0.3325,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,0,cls,2423696,5.537625312805176,0.5858257412910461,0.10579006373882294,5.559042572704037,5.559042572704037,5.559042572704037,5.559042572704037,5.559042572704037,0.5821032177708716,0.5821032177708716,0.5821032177708716,0.5821032177708716,0.5821032177708716,0.10592537251772886,0.10592537251772886,0.10592537251772886,0.10592537251772886,0.10592537251772886,0.05214150821206242,0.03130423331638045,0.02083727489568197,0.0175,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,0,node,53471038,13.37047733113426,1.4348940109124941,0.13110654354661025,7.673614893618185,9.440608762859245,11.614486138403437,16.032453906900418,24.83133105295573,0.6683439175686149,0.9440608762859236,1.2445146117713843,1.7988709151287874,2.7227013080779154,0.03507518739525679,0.059566214352901034,0.10351421666793441,0.18407720014689563,0.31260793671239556,0.35627814369568134,0.16342351751276762,0.19285462618267504,0.1675,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,1,cls,2423696,2.7493482553949096,0.7118936738360842,0.2702961096851769,1.9275249131909367,2.3173946499684797,2.6607250597988084,3.0549211132155154,3.758374042884443,0.48417236758409943,0.6095368972401694,0.6998419960022738,0.8035261221856177,0.9660508789898131,0.15667510701081502,0.21627185237270202,0.2600159563165272,0.3198895109691397,0.4120975190973304,0.126705612886319,0.06905485793492924,0.057650754951082364,0.0525,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,1,node,53471038,9.18876499595536,1.1454278348190299,0.12999169130652147,6.237348354824191,7.673614893618185,9.01571137605957,10.351421666793431,13.031667784523,0.5688529308438414,0.8222426499470712,1.0592537251772898,1.3963683610559392,2.01836636368156,0.059566214352901034,0.09015711376059571,0.1188502227437019,0.15667510701081502,0.23713737056616552,0.2854810878657001,0.13980391316621843,0.1456771746991201,0.1275,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,2,cls,2423696,5.074432923017261,0.8127868682591786,0.19224246919054294,2.3173946499684797,3.4276778654645046,4.5185594437492265,6.095368972401694,9.885530946569391,0.518800038928961,0.638263486190549,0.7498942093324559,0.9225714271547638,1.333521432163324,0.07852356346100718,0.12445146117713857,0.16405897731995386,0.22646443075930595,0.4120975190973304,0.12159643447368575,0.059722624464738534,0.06187381000983504,0.0525,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,2,node,53471038,23.010738329497737,2.0315104485644553,0.10829299535313489,9.660508789898142,15.6675107010815,21.134890398366476,27.86121168629772,43.1519076827765,0.8810488730080147,1.273503081016663,1.7988709151287874,2.5409727055493065,3.9355007545577725,0.03589219346450054,0.05559042572704037,0.08035261221856177,0.1333521432163324,0.2786121168629772,0.4467452283156631,0.14559738519457316,0.30114784312297627,0.2525,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,3,cls,2423696,13.490346970482818,0.8105285328234587,0.07187158202731427,6.839116472814292,11.091748152624008,13.645831365889238,16.032453906900418,19.275249131909366,0.4027170343254591,0.5559042572704037,0.716143410212902,0.9225714271547638,1.3963683610559392,0.026001595631652722,0.03845917820453535,0.053088444423098846,0.07673614893618194,0.13645831365889252,0.08249198250836753,0.040867570126402415,0.04162441238249065,0.0275,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um,20000.0,14,False,False,3,node,53471038,2.946374565882185,1.2777186184444034,0.47295859459557144,1.7179083871575893,2.3173946499684797,2.85101826750391,3.4276778654645046,4.5185594437492265,0.6095368972401694,0.9015711376059571,1.188502227437019,1.5310874616820318,2.264644307593062,0.18407720014689563,0.298538261891796,0.4120975190973304,0.5821032177708716,0.9440608762859236,0.34013960182000896,0.12539884791664535,0.21474075390260106,0.1875,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,0,cls,2423696,1.0891354084014893,1.1449984312057495,1.0512911081314087,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,0.1477546475547137,0.053031855224659405,0.09472279232657542,0.0925,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,0,node,53471038,1.05545492016664,1.0965495807804748,1.0393868796082009,1.0115794542598984,1.035142166679343,1.0592537251772898,1.0592537251772898,1.0839269140212038,1.0592537251772898,1.0839269140212038,1.0839269140212038,1.1091748152624008,1.1350108156723142,0.9885530946569391,1.0115794542598984,1.035142166679343,1.0592537251772898,1.0839269140212038,0.2959223550972542,0.12541225502854708,0.1705101000686725,0.17250000000000001,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,1,cls,2423696,0.9741602274681247,0.9108046558542442,0.9349673197200459,0.9660508789898131,0.9660508789898131,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.9015711376059571,0.9015711376059571,0.9015711376059571,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.9440608762859236,0.9440608762859236,0.9440608762859236,0.1456966749536216,0.06644575666093151,0.07925091829463556,0.0775,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,1,node,53471038,0.9584128256275768,0.9267589360983889,0.9672096322088585,0.9225714271547638,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.9015711376059571,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.9440608762859236,0.9225714271547638,0.9440608762859236,0.9660508789898131,0.9885530946569391,0.9885530946569391,0.26203249675982354,0.12500903504189256,0.1370234617183255,0.1375,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,2,cls,2423696,1.0767118175415002,1.1410564074894545,1.0597650886124774,1.0592537251772898,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.1350108156723142,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,1.0592537251772898,0.09767072845528665,0.033743299577312924,0.06392742887795644,0.0625,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,2,node,53471038,1.0851074941165353,1.0465222289620733,0.9646138205821806,1.0592537251772898,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1091748152624008,1.0115794542598984,1.035142166679343,1.035142166679343,1.0592537251772898,1.0839269140212038,0.9440608762859236,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.285265293741476,0.12502425981871657,0.16024103392319936,0.1625,0.12534331753141603
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,3,cls,2423696,1.0872129794474343,0.929423624896958,0.8549127237197247,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.0839269140212038,1.1091748152624008,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9225714271547638,0.9440608762859236,0.8413951416451956,0.8413951416451956,0.8609937521846007,0.8609937521846007,0.8609937521846007,0.11749712595137864,0.050375680469119916,0.06712144548115725,0.0625,0.04694076990013073
gnn_lcpn_scratch_gt_L4_H4_w20um_frozenagg,20000.0,13,False,True,3,node,53471038,1.1090003621827247,0.955426739258226,0.8618978686575385,1.0839269140212038,1.0839269140212038,1.1091748152624008,1.1350108156723142,1.1350108156723142,0.9225714271547638,0.9440608762859236,0.9660508789898131,0.9660508789898131,0.9885530946569391,0.8222426499470712,0.8413951416451956,0.8609937521846007,0.8810488730080147,0.9015711376059571,0.266058638891021,0.12422561986001429,0.14183301903069825,0.14250000000000002,0.12534331753141603
