run,window_nm,best_epoch,cls_resnet,frozen_agg,layer,row_type,n_rows,gamma_0_mean,gamma_1_mean,ratio_mean,gamma_0_p5,gamma_0_p25,gamma_0_p50,gamma_0_p75,gamma_0_p95,gamma_1_p5,gamma_1_p25,gamma_1_p50,gamma_1_p75,gamma_1_p95,ratio_p5,ratio_p25,ratio_p50,ratio_p75,ratio_p95,nbr_mass_biased_mean,nbr_mass_unbiased_mean,nbr_mass_delta_mean,nbr_mass_delta_p50,nbr_share_uniform_mean
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,2,cls,6144,2.3119439731090097,0.7512960250557322,0.4146443914111539,0.9225714271547638,1.4962356560944328,2.0653801558105314,2.786121168629772,4.623810213992603,0.4120975190973304,0.5688529308438414,0.716143410212902,0.9015711376059571,1.188502227437019,0.14621771744567183,0.23713737056616552,0.3349654391578276,0.4954501908047905,0.9660508789898131,0.18525822436883269,0.09660938930513414,0.08864883505642258,0.0775,0.08899263237435662
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,2,node,67434,1.573605928608813,1.3317098607936921,1.2171828084223877,0.48417236758409943,0.8413951416451956,1.2445146117713843,1.8836490894898021,3.758374042884443,0.716143410212902,1.0115794542598984,1.273503081016663,1.6032453906900417,2.16271852372702,0.3349654391578276,0.6237348354824191,0.9660508789898131,1.4962356560944328,2.985382618917963,0.5221739873225095,0.23225344490904798,0.289920542452353,0.2775,0.23279275520886908
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,3,cls,6144,5.784595983316346,0.8003636765497504,0.18609405314843266,2.1134890398366477,3.4276778654645046,4.623810213992603,6.683439175686149,14.288939585111036,0.5956621435290104,0.6998419960022738,0.7852356346100718,0.8810488730080147,1.035142166679343,0.05688529308438413,0.1188502227437019,0.16788040181225605,0.23173946499684797,0.38459178204535355,0.15055202500298037,0.0742841554883853,0.07626786951853622,0.0725,0.08899263237435662
gnn_lcpn_scratch_gt_L4_H4_resnet4x128,10000.0,7,True,False,3,node,67434,1.9728591081328313,1.0343418787406582,0.6661268621843327,0.8222426499470712,1.2445146117713843,1.678804018122559,2.3173946499684797,4.120975190973304,0.7328245331389045,0.8810488730080147,1.0115794542598984,1.1614486138403437,1.3963683610559392,0.23713737056616552,0.4216965034285822,0.5956621435290104,0.8413951416451956,1.3031667784523,0.4543279184434933,0.23308200032384271,0.22124591811412622,0.2175,0.23279275520886908
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,0,cls,6144,1.2552610635757446,0.6246986985206604,0.49766436219215393,1.2445146117713843,1.2445146117713843,1.2445146117713843,1.2445146117713843,1.2445146117713843,0.6237348354824191,0.6237348354824191,0.6237348354824191,0.6237348354824191,0.6237348354824191,0.4954501908047905,0.4954501908047905,0.4954501908047905,0.4954501908047905,0.4954501908047905,0.0034623660578520323,0.0019072229802716834,0.0015551430775803492,0.0025,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,0,node,142689,2.2103571446306898,0.5422644298645979,0.2562791450959163,1.333521432163324,1.678804018122559,2.0653801558105314,2.6001595631652723,3.58921934645005,0.17179083871575876,0.2600159563165272,0.4027170343254591,0.6998419960022738,1.3963683610559392,0.08810488730080138,0.12445146117713857,0.19275249131909367,0.3198895109691397,0.6531305526474723,0.20199807997676264,0.14237120827713115,0.05962687169583036,0.0425,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,1,cls,6144,0.7258493106977161,0.25718079099412233,0.38865604262415826,0.46238102139926035,0.5688529308438414,0.6683439175686149,0.8222426499470712,1.188502227437019,0.14962356560944343,0.19275249131909367,0.22646443075930595,0.2722701308077913,0.43151907682776547,0.16405897731995386,0.26607250597988114,0.3349654391578276,0.43151907682776547,0.6531305526474723,0.03181299467079649,0.024094531598772544,0.007718463072023951,0.0075,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,1,node,142689,1.8318008909656456,0.5907993648086849,0.42948923428838526,0.5956621435290104,0.8810488730080147,1.3031667784523,2.16271852372702,5.0699070827470445,0.17579236139586932,0.2722701308077913,0.39355007545577764,0.6237348354824191,1.678804018122559,0.08222426499470713,0.17579236139586932,0.31260793671239556,0.518800038928961,1.0839269140212038,0.194078111788101,0.11924180640732063,0.07483630539113618,0.0425,0.11943617740386742
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,2,cls,6144,0.5699221710625958,0.4927035328801139,1.46177611986847,0.18836490894898,0.2600159563165272,0.34276778654645046,0.5956621435290104,1.8407720014689544,0.298538261891796,0.4027170343254591,0.48417236758409943,0.5688529308438414,0.6998419960022738,0.21134890398366477,0.7328245331389045,1.4288939585111036,2.0653801558105314,2.917427014001166,0.07019139050104665,0.04396010771688452,0.026231282783555798,0.0225,0.04523995647984217
gnn_lcpn_scratch_gt_L4_H4_resnet4x128_w20um,20000.0,0,True,False,2,node,142689,0.5042518796969886,0.8990319851380679,4.739421303397771,0.08413951416451956,0.12735030810166617,0.18407720014689563,0.4518559443749226,2.1134890398366477,0.47315125896148075,0.6683439175686149,0.8413951416451956,1.0115794542598984,1.6405897731995387,0.38459178204535355,1.8407720014689544,4.5185594437492265,6.839116472814292,10.592537251772898,0.25196139520688626,0.1194380791722013,0.13252331604215176,0.1125,0.11943617740386742
